id,modified,datasetid,institutioncode,collectioncode,eventid,datecollected,seasoncollected,yearcollected,startyearcollected,endyearcollected,monthcollected,startmonthcollected,endmonthcollected,daycollected,startdaycollected,enddaycollected,timeofday,starttimeofday,endtimeofday,timezone,waterbody,country,stateprovince,county,recordnumber,fieldnumber,decimallongitude,startdecimallongitude,enddecimallongitude,decimallatitude,startdecimallatitude,enddecimallatitude,coordinateuncertaintyinmeters,georeferenceprotocol,minimumdepthinmeters,maximumdepthinmeters,occurrenceid,scientificname,scientificnameid,aphiaid,rankname,scientificnameaccepted,scientificnameauthorship,aphiaidaccepted,kingdom,phylum,class,order,family,genus,subgenus,specificepithet,infraspecificepithet,occurrenceremarks,basisofrecord,typestatus,catalognumber,references,recordedby,identifiedby,yearidentified,monthidentified,dayidentified,preparations,samplingeffort,samplingprotocol,qc,datageneralizations,eventremarks,locationremarks,associatedsequences,associatedmedia,organismid,geodeticdatum,dynamicproperties,identificationverificationstatus,identificationreferences,organismquantity,organismquantitytype,samplesizevalue,samplesizeunit,materialsampleid,taxonconceptid,"Count (Dmnless)"
40775242,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-17T00:00:00,spring,1994,,,5,,,17,,,11.75,,,,"Baltic Sea",,,,,,17.165,,,56.94666667,,,,,,,,Priapulida,urn:lsid:marinespecies.org:taxname:101063,http://marinespecies.org/aphia.php?p=taxdetails&id=101063,Phylum,Priapulida,"Théel, 1906",http://marinespecies.org/aphia.php?p=taxdetails&id=101063,Animalia,Priapulida,,,,,,,,"unit biomass:g/m²",O,,29,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1658
40775243,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-17T00:00:00,spring,1994,,,5,,,17,,,11.75,,,,"Baltic Sea",,,,,,17.165,,,56.94666667,,,,,,,,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Class,Bacillariophyceae,"Haeckel, 1878",http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Chromista,Ochrophyta,Bacillariophyceae,,,,,,,"unit biomass:g/m²",O,,34,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,3.24509e+006
40775244,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-17T00:00:00,spring,1994,,,5,,,17,,,11.75,,,,"Baltic Sea",,,,,,17.165,,,56.94666667,,,,,,,,"Saduria entomon",urn:lsid:marinespecies.org:taxname:119034,http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Species,"Saduria entomon","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=119034,Animalia,Arthropoda,Malacostraca,Isopoda,Chaetiliidae,Saduria,,entomon,,"unit biomass:g/m²",O,,35,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,19
40775245,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-05-17T00:00:00,spring,1994,,,5,,,17,,,11.75,,,,"Baltic Sea",,,,,,17.165,,,56.94666667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,31,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,227
40973349,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,"Mytilus edulis",urn:lsid:marinespecies.org:taxname:140480,http://marinespecies.org/aphia.php?p=taxdetails&id=140480,Species,"Mytilus edulis","Linnaeus, 1758",http://marinespecies.org/aphia.php?p=taxdetails&id=140480,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Mytilus,,edulis,,"unit biomass:g/m²",O,,55,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,10
40973350,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Turbellaria,urn:lsid:marinespecies.org:taxname:794,http://marinespecies.org/aphia.php?p=taxdetails&id=794,,,,,,,,,,,,,,"unit biomass:g/m²",O,,60,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,995
40973351,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,57,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,6.23281e+007
40973352,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,58,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1131
40973353,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,59,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.28932e+006
40973354,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,63,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,5.24405e+007
40973355,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,65,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,31508
40973357,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,56,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,3.65364e+007
40973358,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Subclass,Oligochaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Animalia,Annelida,Clitellata,,,,,,,"unit biomass:g/m²",O,,52,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,22424
40973359,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Order,Harpacticoida,"Sars G.O., 1903",http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,,"unit biomass:g/m²",O,,51,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,10066
40973360,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,50,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.23623e+006
40973361,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Mysida,urn:lsid:marinespecies.org:taxname:149668,http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Order,Mysida,"Boas, 1883",http://marinespecies.org/aphia.php?p=taxdetails&id=149668,Animalia,Arthropoda,Malacostraca,Mysida,,,,,,"unit biomass:g/m²",O,,61,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,199
40973362,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Class,Bacillariophyceae,"Haeckel, 1878",http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Chromista,Ochrophyta,Bacillariophyceae,,,,,,,"unit biomass:g/m²",O,,62,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.42295e+007
40973363,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,"Macoma balthica",urn:lsid:marinespecies.org:taxname:141579,http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Species,"Macoma balthica","(Linnaeus, 1758)",http://marinespecies.org/aphia.php?p=taxdetails&id=141579,Animalia,Mollusca,Bivalvia,Cardiida,Tellinidae,Macoma,,balthica,,"unit biomass:g/m²",O,,54,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,5431
40973364,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,"Alkmaria rominji",urn:lsid:marinespecies.org:taxname:378494,http://marinespecies.org/aphia.php?p=taxdetails&id=378494,Species,"Alkmaria romijni","Horst, 1919",http://marinespecies.org/aphia.php?p=taxdetails&id=129769,Animalia,Annelida,Polychaeta,Terebellida,Ampharetidae,Alkmaria,,romijni,,"unit biomass:g/m²",O,,64,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,796
40973365,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.41666667,,,,"Baltic Sea",,,,,,17.57333333,,,58.82666667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,53,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,19
41007269,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Class,Ostracoda,"Latreille, 1802",http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Animalia,Arthropoda,Ostracoda,,,,,,,"unit biomass:g/m²",O,,107,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,15849
41007270,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,117,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,935758
41007272,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Turbellaria,urn:lsid:marinespecies.org:taxname:794,http://marinespecies.org/aphia.php?p=taxdetails&id=794,,,,,,,,,,,,,,"unit biomass:g/m²",O,,111,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,244691
41007273,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Copepoda,urn:lsid:marinespecies.org:taxname:1080,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,Class,Copepoda,"Milne Edwards, 1840",http://marinespecies.org/aphia.php?p=taxdetails&id=1080,Animalia,Arthropoda,Copepoda,,,,,,,"unit biomass:g/m²",O,,114,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,7071
41007275,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Subclass,Oligochaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Animalia,Annelida,Clitellata,,,,,,,"unit biomass:g/m²",O,,108,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,6567
41007276,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Polychaeta,urn:lsid:marinespecies.org:taxname:883,http://marinespecies.org/aphia.php?p=taxdetails&id=883,Class,Polychaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=883,Animalia,Annelida,Polychaeta,,,,,,,"unit biomass:g/m²",O,,110,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,199
41007277,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Halicryptus,urn:lsid:marinespecies.org:taxname:101093,http://marinespecies.org/aphia.php?p=taxdetails&id=101093,Genus,Halicryptus,"von Siebold, 1849",http://marinespecies.org/aphia.php?p=taxdetails&id=101093,Animalia,Priapulida,,Halicryptomorpha,Halicryptidae,Halicryptus,,,,"unit biomass:g/m²",O,,116,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,199
41007278,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Order,Harpacticoida,"Sars G.O., 1903",http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,,"unit biomass:g/m²",O,,106,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,115540
41007279,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,105,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.06774e+006
41007280,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,"Monoporeia affinis",urn:lsid:marinespecies.org:taxname:103077,http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Species,"Monoporeia affinis","(Lindström, 1855)",http://marinespecies.org/aphia.php?p=taxdetails&id=103077,Animalia,Arthropoda,Malacostraca,Amphipoda,Pontoporeiidae,Monoporeia,,affinis,,"unit biomass:g/m²",O,,109,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,3184
41007281,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Gammarus,urn:lsid:marinespecies.org:taxname:101537,http://marinespecies.org/aphia.php?p=taxdetails&id=101537,Genus,Gammarus,"Fabricius, 1775",http://marinespecies.org/aphia.php?p=taxdetails&id=101537,Animalia,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Gammarus,,,,"unit biomass:g/m²",O,,115,,,,,,,,,,17833855,,,,,,,,,,,,,,,,,199
41007282,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,12.16666667,,,,"Baltic Sea",,,,,,17.61666667,,,58.81666667,,,,,,,,Bacillariophyceae,urn:lsid:marinespecies.org:taxname:148899,http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Class,Bacillariophyceae,"Haeckel, 1878",http://marinespecies.org/aphia.php?p=taxdetails&id=148899,Chromista,Ochrophyta,Bacillariophyceae,,,,,,,"unit biomass:g/m²",O,,112,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1.63877e+006
41029899,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Polychaeta,urn:lsid:marinespecies.org:taxname:883,http://marinespecies.org/aphia.php?p=taxdetails&id=883,Class,Polychaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=883,Animalia,Annelida,Polychaeta,,,,,,,"unit biomass:g/m²",O,,326,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,199
41029900,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Oligochaeta,urn:lsid:marinespecies.org:taxname:2036,http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Subclass,Oligochaeta,"Grube, 1850",http://marinespecies.org/aphia.php?p=taxdetails&id=2036,Animalia,Annelida,Clitellata,,,,,,,"unit biomass:g/m²",O,,325,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,1592
41029901,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Harpacticoida,urn:lsid:marinespecies.org:taxname:1102,http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Order,Harpacticoida,"Sars G.O., 1903",http://marinespecies.org/aphia.php?p=taxdetails&id=1102,Animalia,Arthropoda,Copepoda,Harpacticoida,,,,,,"unit biomass:g/m²",O,,323,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,8942
41029902,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Nematoda,urn:lsid:marinespecies.org:taxname:799,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Phylum,Nematoda,,http://marinespecies.org/aphia.php?p=taxdetails&id=799,Animalia,Nematoda,,,,,,,,"unit biomass:g/m²",O,,322,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,875242
41029903,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Class,Ostracoda,"Latreille, 1802",http://marinespecies.org/aphia.php?p=taxdetails&id=1078,Animalia,Arthropoda,Ostracoda,,,,,,,"unit biomass:g/m²",O,,324,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,23825
41029904,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Copepoda,urn:lsid:marinespecies.org:taxname:1080,http://marinespecies.org/aphia.php?p=taxdetails&id=1080,Class,Copepoda,"Milne Edwards, 1840",http://marinespecies.org/aphia.php?p=taxdetails&id=1080,Animalia,Arthropoda,Copepoda,,,,,,,"unit biomass:g/m²",O,,333,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,3061
41029906,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Turbellaria,urn:lsid:marinespecies.org:taxname:794,http://marinespecies.org/aphia.php?p=taxdetails&id=794,,,,,,,,,,,,,,"unit biomass:g/m²",O,,330,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,14110
41029907,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,334,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,5.02913e+007
41029908,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,335,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,21425
41029910,2012-02-22T11:09:42.9,http://www.emodnet-biology.eu/data-catalog?module=dataset&dasid=2501,"DFO-MPO Canada",Duplisea,,1994-06-21T00:00:00,summer,1994,,,6,,,21,,,11.83333333,,,,"Baltic Sea",,,,,,17.625,,,58.805,,,,,,,,Biota,urn:lsid:marinespecies.org:taxname:1,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,http://marinespecies.org/aphia.php?p=taxdetails&id=1,,,,,,,,,,"unit biomass:g/m²",O,,332,,,,,,,,,,17833851,,,,,,,,,,,,,,,,,15304
